section|theme|fr|pos|en|zh|note|exemple
QUOTIDIEN|天气|il fait froid / doux / humide|loc.|it is cold / mild / humid|天气冷/温和/潮湿|il fait 是固定结构|Il fait moins quinze ce matin.
QUOTIDIEN|天气|la pluie / la neige / le vent|n.f./n.m.|rain / snow / wind|雨/雪/风|基础天气词|La neige commencera en soirée.
QUOTIDIEN|天气|l'avertissement météorologique|n.m.|weather warning|天气预警|加拿大广播固定用语|Un avertissement de tempête est en vigueur.
QUOTIDIEN|休闲|les loisirs|n.m.pl.|leisure activities|休闲活动|EO1 必问|Quels sont vos loisirs ?
QUOTIDIEN|休闲|faire du bénévolat / du sport / de la randonnée|v.|to volunteer / do sport / go hiking|做志愿/运动/徒步|faire de + 活动 结构|Je fais de la randonnée les fins de semaine.
QUOTIDIEN|休闲|la bibliothèque|n.f.|library|图书馆|社区资源，非 librairie 书店|La bibliothèque offre des ateliers gratuits.
QUOTIDIEN|休闲|le centre communautaire|n.m.|community centre|社区中心|加拿大社区生活核心|Le centre communautaire propose des cours de français.
QUOTIDIEN|休闲|l'inscription à une activité|n.f.|activity registration|活动报名|EO2 场景|L'inscription se fait en ligne avant le 30 août.
VERBES|动介搭配|s'occuper de|v.|to take care of / to handle|负责/照料|介词 de，高频|Je m'occupe de la réservation.
VERBES|动介搭配|se rendre compte de / que|v.|to realise|意识到|反身动词，高分|Je me suis rendu compte que j'avais oublié.
VERBES|动介搭配|réussir à + 原形|v.|to manage to|成功做到|介词 à|J'ai réussi à obtenir un rendez-vous.
VERBES|动介搭配|arriver à + 原形|v.|to manage to|做得到|口语版 réussir à|Je n'arrive pas à comprendre cette règle.
VERBES|动介搭配|décider de + 原形|v.|to decide to|决定|介词 de|Nous avons décidé de déménager.
VERBES|动介搭配|essayer de + 原形|v.|to try to|尝试|介词 de|J'ai essayé de vous joindre hier.
VERBES|动介搭配|commencer à / finir de|v.|to start / to finish|开始/结束|介词不同，易错|J'ai commencé à apprendre le français en 2024.
VERBES|动介搭配|penser à / penser de|v.|to think about / to think of|想到/认为|à 是想起，de 是评价，考点|Que pensez-vous de cette idée ?
VERBES|动介搭配|manquer de / manquer à|v.|to lack / to be missed by|缺乏/被想念|两种用法差别大|La ville manque de logements abordables.
VERBES|动介搭配|s'attendre à|v.|to expect|预期|介词 à|Je ne m'attendais pas à une telle réponse.
VERBES|动介搭配|s'habituer à|v.|to get used to|习惯于|新移民话题高频|Je me suis habitué au climat canadien.
VERBES|动介搭配|se plaindre de|v.|to complain about|抱怨|投诉场景|Les voisins se plaignent du bruit.
VERBES|动介搭配|profiter de|v.|to take advantage of / to enjoy|利用/享受|正面含义|Profitez de l'offre avant la fin du mois.
VERBES|动介搭配|participer à|v.|to take part in|参加|介词 à|J'ai participé à un atelier d'emploi.
VERBES|动介搭配|convenir à / convenir de|v.|to suit / to agree on|适合/商定|双用法|Cette date me convient parfaitement.
VERBES|高频动词|constater|v.|to observe / to note|发现/注意到|书面高分|J'ai constaté une erreur sur ma facture.
VERBES|高频动词|signaler|v.|to report / to flag|反映/报告|投诉高分动词|Je souhaite signaler un problème récurrent.
VERBES|高频动词|régler|v.|to settle / to fix|解决/付清|一词两义|J'espère que ce problème sera réglé rapidement.
VERBES|高频动词|joindre|v.|to reach (someone) / to attach|联系上/附上|双义高频|Vous pouvez me joindre au numéro suivant.
VERBES|高频动词|renseigner / se renseigner|v.|to inform / to find out|告知/打听|EO2 核心动词|Je me suis renseigné auprès de la mairie.
VERBES|高频动词|favoriser|v.|to promote / to encourage|促进|议论高分动词|Le télétravail favorise l'autonomie.
VERBES|高频动词|renforcer|v.|to strengthen|加强|议论高分动词|Il faut renforcer les services publics.
VERBES|高频动词|réduire / diminuer|v.|to reduce / to decrease|减少|数据与政策|Cette mesure vise à réduire les coûts.
VERBES|高频动词|augmenter / accroître|v.|to increase|增加|accroître 更书面|Le nombre de demandes a fortement augmenté.
PIEGES|假朋友|assister à|v.|to attend (NOT to assist)|出席（不是协助）|中英法三方易错，assist 是 aider|J'assiste au cours, je n'aide pas le professeur.
PIEGES|假朋友|actuellement|adv.|currently (NOT actually)|目前（不是实际上）|actually 是 en fait|Actuellement, je cherche un emploi.
PIEGES|假朋友|éventuellement|adv.|possibly (NOT eventually)|可能（不是最终）|eventually 是 finalement|Je pourrai éventuellement vous aider.
PIEGES|假朋友|sensible|adj.|sensitive (NOT sensible)|敏感的（不是明智的）|sensible 英文对应 raisonnable|C'est un sujet sensible.
PIEGES|假朋友|la librairie|n.f.|bookshop (NOT library)|书店（不是图书馆）|library 是 bibliothèque|J'ai acheté ce livre à la librairie.
PIEGES|假朋友|le collège|n.m.|middle school (in France) / college (in Quebec)|初中/学院|魁北克与法国含义不同，考点|Au Québec, le cégep vient après le secondaire.
PIEGES|假朋友|passer un examen|v.|to sit an exam (NOT to pass)|参加考试（不是通过）|通过是 réussir un examen|J'ai passé le TCF en mars et je l'ai réussi.
PIEGES|假朋友|la monnaie|n.f.|change / currency (NOT money)|零钱/货币|money 是 l'argent|Gardez la monnaie.
PIEGES|假朋友|demander|v.|to ask (NOT to demand)|询问/请求|demand 是 exiger|Je vous demande de patienter.
PIEGES|语法陷阱|les / des 在形容词前|det.|de before adjective+noun|形容词前 des 变 de|de nombreux, de bonnes — 高分细节|Il y a de nombreux avantages.
PIEGES|语法陷阱|虚拟式触发词|gram.|subjunctive triggers|虚拟式触发|il faut que, bien que, pour que, avant que, vouloir que|Il faut que je parte maintenant.
PIEGES|语法陷阱|直陈式触发词|gram.|indicative triggers|直陈式触发|parce que, puisque, après que, espérer que|J'espère que vous allez bien.
PIEGES|语法陷阱|复合过去时助动词|gram.|avoir vs être|助动词选择|DR MRS VANDERTRAMP 动词和所有反身动词用 être|Je me suis inscrit hier.
PIEGES|语法陷阱|未完成过去时 vs 复合过去时|gram.|imparfait vs passé composé|背景描写 vs 具体动作|Tâche 2 叙事的核心语法得分点|Il pleuvait quand je suis sorti.
PIEGES|语法陷阱|条件式表礼貌|gram.|conditional for politeness|条件式表礼貌|je voudrais / pourriez-vous / j'aimerais — EO2 必用|Je voudrais réserver une place.
PIEGES|语法陷阱|性数一致|gram.|gender and number agreement|性数配合|形容词与过去分词的配合是 EE 高频扣分点|Les décisions ont été prises hier.
COCE|公告用语|veuillez + 原形|expr.|please (formal imperative)|请……|公告与通知的固定开头，CO 高频|Veuillez patienter quelques instants.
COCE|公告用语|nous vous informons que|expr.|we inform you that|兹通知|正式通知开场|Nous vous informons que le service sera interrompu.
COCE|公告用语|en raison de|loc.|due to|由于|公告说明原因的标准用语|En raison de travaux, l'accès est fermé.
COCE|公告用语|à compter du / à partir du|loc.|as of / starting from|自……起|生效日期表达|À compter du 1er juin, les tarifs changent.
COCE|公告用语|jusqu'à nouvel ordre|loc.|until further notice|另行通知前|公告固定语|Le stationnement est interdit jusqu'à nouvel ordre.
COCE|公告用语|est susceptible de|expr.|is likely to / may|可能会|正式预警表达|Le service est susceptible d'être retardé.
COCE|公告用语|il est interdit de / défense de|expr.|it is forbidden to|禁止|标识与规章|Il est interdit de fumer dans l'immeuble.
COCE|公告用语|il est obligatoire de|expr.|it is compulsory to|必须|规章用语|Il est obligatoire de présenter une pièce d'identité.
COCE|公告用语|sous réserve de|loc.|subject to|以……为条件|正式文件高频|Offre valable sous réserve de disponibilité.
COCE|公告用语|dans les plus brefs délais|loc.|as soon as possible|尽快|正式催办|Veuillez répondre dans les plus brefs délais.
COCE|公告用语|prière de|expr.|kindly|敬请|标识用语|Prière de ne pas déranger.
COCE|公告用语|le préavis|n.m.|advance notice|提前通知期|与劳动合同的 préavis 同词不同语境，此处指规章要求的提前告知|Un préavis de trente jours est exigé pour résilier le bail.
COCE|公告用语|entrer en vigueur|expr.|to come into effect|生效|政策公告|La nouvelle règle entre en vigueur lundi.
COCE|公告用语|être en vigueur|expr.|to be in force|现行有效|加拿大公告高频|Un avertissement de chaleur est en vigueur.
COCE|小广告|à louer / à vendre|loc.|for rent / for sale|出租/出售|petite annonce 标题词|Quatre et demi à louer, libre immédiatement.
COCE|小广告|libre immédiatement|loc.|available immediately|即刻可入住|租房广告|Logement libre immédiatement, non meublé.
COCE|小广告|tout inclus / tout compris|loc.|all inclusive|全包|租房与旅游广告|Loyer de 1 200 dollars, tout inclus.
COCE|小广告|proche de / à deux pas de|loc.|close to / a stone's throw from|靠近|广告卖点表达|À deux pas du métro et des commerces.
COCE|小广告|s'adresser à / contacter|v.|to contact|请联系|广告结尾|S'adresser au concierge pour visiter.
COCE|小广告|références exigées|loc.|references required|需提供推荐人|租房广告条件|Références exigées, non-fumeur.
COCE|小广告|expérience souhaitée / exigée|loc.|experience preferred / required|经验优先/必备|招聘广告|Expérience exigée : deux ans minimum.
COCE|小广告|faire parvenir votre CV|expr.|to send in your CV|请投递简历|招聘广告结尾|Faire parvenir votre CV avant le 15 mai.
COCE|小广告|poste à combler|n.m.|position to be filled|待招职位|加拿大招聘用语|Poste à combler immédiatement.
COCE|小广告|temps plein / temps partiel|loc.|full-time / part-time|全职/兼职|招聘广告|Poste à temps partiel, soirs et fins de semaine.
COCE|正式文件|le formulaire|n.m.|form|表格|办事流程|Remplissez le formulaire en ligne.
COCE|正式文件|remplir / déposer une demande|v.|to fill out / to submit an application|填写/提交申请|流程动词|J'ai déposé ma demande la semaine dernière.
COCE|正式文件|la pièce justificative|n.f.|supporting document|证明文件|官方文件高频|Joignez toutes les pièces justificatives.
COCE|正式文件|la pièce d'identité|n.f.|photo ID|身份证件|办事必备|Présentez une pièce d'identité avec photo.
COCE|正式文件|la preuve de résidence|n.f.|proof of address|居住证明|办事必备|Une preuve de résidence est requise.
COCE|正式文件|le délai de traitement|n.m.|processing time|办理时长|移民与办事高频|Le délai de traitement est de huit semaines.
COCE|正式文件|être admissible à|expr.|to be eligible for|符合……资格|加拿大说 admissible，法国说 éligible|Vous êtes admissible à cette subvention.
COCE|正式文件|le renouvellement / renouveler|n.m./v.|renewal / to renew|续期|证件与租约|Le renouvellement du permis se fait en ligne.
COCE|正式文件|échoir / la date d'expiration|v./n.f.|to expire / expiry date|到期|证件管理|Vérifiez la date d'expiration de votre carte.
COCE|正式文件|les frais de dossier|n.m.pl.|application fee|申请费|办事费用|Les frais de dossier sont non remboursables.
COCE|正式文件|le reçu / l'accusé de réception|n.m.|receipt / acknowledgement of receipt|收据/收讫回执|正式流程|Vous recevrez un accusé de réception par courriel.
VERBES|动介搭配|tenir à + 原形|v.|to be keen to / to insist on|坚持要/很想|表达强烈意愿，高分|Je tiens à vous remercier personnellement.
